SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
1,yesterday,1.5083809e-10,32.62628,wh-ngap,1
2,today,3.7492836e-09,27.990738,wh-ngap,1
3,repeatedly,3.48034e-11,34.74198,wh-ngap,1
4,then,3.416038e-09,28.125029,wh-ngap,1
5,again,2.145593e-09,28.795977,wh-ngap,1
6,yesterday,2.1453365e-10,32.118076,wh-ngap,1
7,today,3.3380723e-09,28.158339,wh-ngap,1
8,repeatedly,4.69469e-11,34.31018,wh-ngap,1
9,then,9.737255e-10,29.935766,wh-ngap,1
10,again,2.8596545e-10,31.70344,wh-ngap,1
1,yesterday,2.6423128e-12,38.461334,wh-gap,1
2,today,2.0556136e-10,32.17971,wh-gap,1
3,repeatedly,3.9681574e-12,37.87467,wh-gap,1
4,then,6.075689e-11,33.93816,wh-gap,1
5,again,1.0936739e-11,36.412025,wh-gap,1
6,then,2.500129e-11,35.219208,wh-gap,1
7,today,7.139587e-09,27.061512,wh-gap,1
8,repeatedly,1.0992939e-11,36.404633,wh-gap,1
9,then,1.5445494e-11,35.914024,wh-gap,1
10,again,2.2662862e-10,32.03895,wh-gap,1
1,yesterday,2.9865912e-11,34.962708,nwh-ngap,1
2,today,2.198164e-09,28.761053,nwh-ngap,1
3,repeatedly,1.4090273e-11,36.04651,nwh-ngap,1
4,then,3.420024e-10,31.445274,nwh-ngap,1
5,again,4.823809e-09,27.62718,nwh-ngap,1
6,yesterday,2.5472888e-11,35.192245,nwh-ngap,1
7,today,2.2232209e-08,25.422773,nwh-ngap,1
8,repeatedly,3.240439e-11,34.84502,nwh-ngap,1
9,then,1.5349001e-09,29.279207,nwh-ngap,1
10,again,3.4396366e-10,31.437025,nwh-ngap,1
1,yesterday,4.9324956e-07,20.95118,nwh-gap,1
2,today,2.4349806e-06,18.647657,nwh-gap,1
3,repeatedly,3.241672e-09,28.200615,nwh-gap,1
4,then,2.7995696e-07,21.768291,nwh-gap,1
5,again,5.4248017e-07,20.813927,nwh-gap,1
6,yesterday,8.0199794e-07,20.249899,nwh-gap,1
7,today,1.1778758e-07,23.01731,nwh-gap,1
8,repeatedly,3.423353e-08,24.800014,nwh-gap,1
9,then,3.2127008e-07,21.56971,nwh-gap,1
10,again,3.0905352e-07,21.62564,nwh-gap,1
1,again,2.097944e-07,22.18452,wh-ngap,2
2,yesterday,2.8254133e-08,25.076963,wh-ngap,2
3,today,2.523753e-06,18.595999,wh-ngap,2
4,repeatedly,2.9290643e-09,28.346912,wh-ngap,2
5,then,1.6082944e-07,22.567965,wh-ngap,2
6,again,2.9623799e-08,25.008669,wh-ngap,2
7,yesterday,1.3490489e-08,26.143482,wh-ngap,2
8,today,4.0989076e-07,21.218258,wh-ngap,2
9,repeatedly,3.5160472e-09,28.083399,wh-ngap,2
10,then,8.983612e-09,26.730057,wh-ngap,2
1,again,3.0914973e-09,28.269047,wh-gap,2
2,yesterday,1.3542133e-09,29.459898,wh-gap,2
3,today,2.5435943e-07,21.906628,wh-gap,2
4,repeatedly,1.4978775e-10,32.63636,wh-gap,2
5,then,3.5281529e-09,28.07844,wh-gap,2
6,again,1.1200438e-09,29.733797,wh-gap,2
7,yesterday,1.0199727e-08,26.546894,wh-gap,2
8,today,7.3804316e-08,23.69172,wh-gap,2
9,repeatedly,1.0833777e-10,33.103745,wh-gap,2
10,then,6.959192e-09,27.098433,wh-gap,2
1,again,1.3147354e-10,32.82451,nwh-ngap,2
2,yesterday,1.04006206e-10,33.162613,nwh-ngap,2
3,today,8.6456254e-08,23.463455,nwh-ngap,2
4,repeatedly,6.0467985e-11,33.945038,nwh-ngap,2
5,then,9.257309e-09,26.68676,nwh-ngap,2
6,again,1.9024329e-09,28.969507,nwh-ngap,2
7,yesterday,5.2562266e-09,27.503325,nwh-ngap,2
8,today,1.2337336e-08,26.272394,nwh-ngap,2
9,repeatedly,9.446089e-11,33.30149,nwh-ngap,2
10,then,5.951521e-09,27.324095,nwh-ngap,2
1,again,4.6502146e-07,21.0362,nwh-gap,2
2,yesterday,1.8437173e-06,19.04895,nwh-gap,2
3,today,7.6719704e-07,20.3139,nwh-gap,2
4,repeatedly,2.2388011e-08,25.412699,nwh-gap,2
5,then,7.7189895e-07,20.305084,nwh-gap,2
6,again,1.2778164e-06,19.577888,nwh-gap,2
7,yesterday,1.5170926e-07,22.652187,nwh-gap,2
8,today,6.0829443e-06,17.3268,nwh-gap,2
9,repeatedly,6.1540453e-09,27.275818,nwh-gap,2
10,then,2.1441676e-06,18.83115,nwh-gap,2
1,again,4.115726e-07,21.212349,wh-ngap,3
2,yesterday,4.621266e-08,24.367136,wh-ngap,3
3,today,6.6205854e-07,20.526537,wh-ngap,3
4,repeatedly,1.0076772e-08,26.564392,wh-ngap,3
5,then,1.4046404e-07,22.763296,wh-ngap,3
6,again,2.1624602e-07,22.140823,wh-ngap,3
7,yesterday,2.486359e-08,25.26139,wh-ngap,3
8,today,1.019541e-07,23.225576,wh-ngap,3
9,repeatedly,1.5160556e-09,29.29703,wh-ngap,3
10,then,4.1134275e-08,24.535084,wh-ngap,3
1,again,7.738123e-09,26.94537,wh-gap,3
2,yesterday,6.386882e-09,27.22224,wh-gap,3
3,today,6.752275e-08,23.820051,wh-gap,3
4,repeatedly,3.386529e-10,31.459473,wh-gap,3
5,then,1.9501196e-09,28.93379,wh-gap,3
6,again,6.6177686e-09,27.171007,wh-gap,3
7,yesterday,1.8609006e-08,25.679424,wh-gap,3
8,today,2.7968264e-07,21.769707,wh-gap,3
9,repeatedly,4.7772092e-11,34.28504,wh-gap,3
10,then,4.0951992e-08,24.54149,wh-gap,3
1,again,2.550524e-10,31.868486,nwh-ngap,3
2,yesterday,9.312495e-10,30.000113,nwh-ngap,3
3,today,2.4919796e-08,25.258133,nwh-ngap,3
4,repeatedly,4.7285967e-11,34.299797,nwh-ngap,3
5,then,2.7945641e-09,28.41473,nwh-ngap,3
6,again,6.9735866e-09,27.095451,nwh-ngap,3
7,yesterday,9.647871e-09,26.627142,nwh-ngap,3
8,today,4.57491e-09,27.70361,nwh-ngap,3
9,repeatedly,9.48747e-10,29.973257,nwh-ngap,3
10,then,1.5057722e-08,25.98492,nwh-ngap,3
1,again,2.873507e-07,21.730684,nwh-gap,3
2,yesterday,1.7576752e-06,19.1179,nwh-gap,3
3,today,5.1097995e-08,24.222158,nwh-gap,3
4,repeatedly,5.903331e-09,27.335823,nwh-gap,3
5,then,4.5035087e-08,24.404375,nwh-gap,3
6,again,8.39613e-07,20.183773,nwh-gap,3
7,yesterday,6.6491566e-07,20.520325,nwh-gap,3
8,today,8.181727e-06,16.899162,nwh-gap,3
9,repeatedly,3.2298445e-08,24.88396,nwh-gap,3
10,then,2.2112781e-06,18.786688,nwh-gap,3
1,again,4.853027e-07,20.974611,wh-ngap,4
2,yesterday,4.714343e-08,24.338367,wh-ngap,4
3,today,1.9810345e-06,18.945314,wh-ngap,4
4,repeatedly,8.275463e-09,26.848513,wh-ngap,4
