SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
1,yesterday,1.6484457e-09,29.176247,wh-ngap,1
2,today,1.4770516e-09,29.334633,wh-ngap,1
3,repeatedly,3.8605067e-11,34.59242,wh-ngap,1
4,frequently,1.340204e-11,36.118755,wh-ngap,1
5,again,4.396448e-09,27.761015,wh-ngap,1
6,yesterday,3.8006157e-10,31.293047,wh-ngap,1
7,today,4.637791e-09,27.683914,wh-ngap,1
8,repeatedly,1.735119e-12,39.068104,wh-ngap,1
9,frequently,1.6007173e-06,19.25285,wh-ngap,1
10,again,8.31333e-15,46.773495,wh-ngap,1
1,yesterday,2.2642725e-12,38.68409,wh-gap,1
2,today,2.3930025e-11,35.282387,wh-gap,1
3,repeatedly,4.8337853e-14,44.23384,wh-gap,1
4,frequently,2.3211512e-14,45.292152,wh-gap,1
5,again,8.629349e-14,43.397743,wh-gap,1
6,yesterday,4.7340096e-12,37.620075,wh-gap,1
7,today,1.969745e-10,32.241272,wh-gap,1
8,repeatedly,2.415556e-14,45.23464,wh-gap,1
9,frequently,4.9555933e-07,20.944439,wh-gap,1
10,again,1.3797509e-15,49.364513,wh-gap,1
1,yesterday,1.6570795e-14,45.77835,nwh-ngap,1
2,today,1.0023277e-11,36.537853,nwh-ngap,1
3,repeatedly,1.259235e-13,42.852516,nwh-ngap,1
4,frequently,1.3815579e-13,42.71877,nwh-ngap,1
5,again,5.695744e-11,34.031326,nwh-ngap,1
6,yesterday,1.4827168e-13,42.61682,nwh-ngap,1
7,today,7.6646073e-10,30.281069,nwh-ngap,1
8,repeatedly,7.514039e-17,53.56319,nwh-ngap,1
9,frequently,3.0832716e-06,18.307106,nwh-ngap,1
10,again,9.927346e-17,53.16137,nwh-ngap,1
1,yesterday,1.349547e-08,26.14295,nwh-gap,1
2,today,2.8338076e-07,21.750755,nwh-gap,1
3,repeatedly,4.0319223e-10,31.207813,nwh-gap,1
4,frequently,8.500419e-10,30.131746,nwh-gap,1
5,again,3.7408924e-08,24.672043,nwh-gap,1
6,yesterday,1.1055675e-08,26.430637,nwh-gap,1
7,today,3.9894696e-09,27.901155,nwh-gap,1
8,repeatedly,5.990618e-11,33.958504,nwh-gap,1
9,frequently,3.6514987e-06,18.06308,nwh-gap,1
10,again,1.4027347e-09,29.409111,nwh-gap,1
1,yesterday,1.5983169e-10,32.54273,wh-ngap,2
2,today,3.610073e-07,21.401468,wh-ngap,2
3,repeatedly,3.3918165e-10,31.457222,wh-ngap,2
4,frequently,1.5222676e-10,32.61306,wh-ngap,2
5,again,2.985896e-08,24.997261,wh-ngap,2
6,yesterday,1.9794818e-08,25.590302,wh-ngap,2
7,today,2.751777e-08,25.11506,wh-ngap,2
8,yesterday,2.6440254e-09,28.494617,wh-ngap,2
9,frequently,6.702556e-10,30.47457,wh-ngap,2
10,again,1.4992624e-10,32.63503,wh-ngap,2
1,yesterday,8.051244e-15,46.81971,wh-gap,2
2,today,7.135641e-11,33.706165,wh-gap,2
3,repeatedly,3.978697e-12,37.870842,wh-gap,2
4,frequently,2.1988028e-13,42.048347,wh-gap,2
5,again,5.1980933e-11,34.163227,wh-gap,2
6,yesterday,2.2951935e-10,32.020664,wh-gap,2
7,today,1.4660463e-09,29.345423,wh-gap,2
8,yesterday,2.9416466e-11,34.984585,wh-gap,2
9,frequently,2.5973548e-12,38.486095,wh-gap,2
10,again,1.5665698e-11,35.8936,wh-gap,2
1,yesterday,6.225251e-17,53.834644,nwh-ngap,2
2,today,1.3213342e-10,32.817287,nwh-ngap,2
3,repeatedly,6.445481e-11,33.85292,nwh-ngap,2
4,frequently,1.8655483e-12,38.96354,nwh-ngap,2
5,again,2.7506295e-09,28.437592,nwh-ngap,2
6,yesterday,1.4484467e-13,42.65056,nwh-ngap,2
7,today,1.1882211e-07,23.004694,nwh-ngap,2
8,yesterday,4.796018e-11,34.279373,nwh-ngap,2
9,frequently,1.6048667e-10,32.536827,nwh-ngap,2
10,again,2.8429503e-10,31.711891,nwh-ngap,2
1,yesterday,5.9397505e-09,27.32695,nwh-gap,2
2,today,1.9248982e-06,18.986786,nwh-gap,2
3,repeatedly,3.4328922e-09,28.117928,nwh-gap,2
4,frequently,2.015587e-09,28.886152,nwh-gap,2
5,again,4.8116686e-07,20.98696,nwh-gap,2
6,yesterday,2.6039178e-08,25.19474,nwh-gap,2
7,today,2.7086577e-07,21.815918,nwh-gap,2
8,yesterday,1.0857446e-07,23.134811,nwh-gap,2
9,frequently,9.83066e-09,26.600065,nwh-gap,2
10,again,3.562525e-07,21.420597,nwh-gap,2
1,yesterday,2.9990312e-09,28.312857,wh-ngap,3
2,today,2.772774e-07,21.782167,wh-ngap,3
3,repeatedly,1.9948951e-09,28.90104,wh-ngap,3
4,frequently,1.1311834e-10,33.041447,wh-ngap,3
5,again,7.926193e-08,23.588797,wh-ngap,3
6,yesterday,1.2149253e-08,26.294558,wh-ngap,3
7,today,2.4163865e-07,21.980646,wh-ngap,3
8,yesterday,9.638298e-09,26.628574,wh-ngap,3
9,frequently,8.684215e-10,30.100885,wh-ngap,3
10,again,3.7110578e-08,24.683594,wh-ngap,3
1,yesterday,4.3731026e-12,37.73448,wh-gap,3
2,today,2.5172127e-09,28.565525,wh-gap,3
3,repeatedly,5.0488403e-12,37.527184,wh-gap,3
4,frequently,5.3541355e-15,47.408268,wh-gap,3
5,again,1.3782918e-10,32.7564,wh-gap,3
6,yesterday,1.7619631e-10,32.402096,wh-gap,3
7,today,1.9920844e-08,25.581146,wh-gap,3
8,yesterday,3.0043919e-12,38.276066,wh-gap,3
9,frequently,1.0869105e-11,36.420975,wh-gap,3
10,again,6.849551e-09,27.121344,wh-gap,3
1,yesterday,1.141183e-12,39.672607,nwh-ngap,3
2,today,6.3158754e-09,27.23837,nwh-ngap,3
3,repeatedly,7.694415e-13,40.241253,nwh-ngap,3
4,frequently,2.1678252e-13,42.068817,nwh-ngap,3
5,again,9.302751e-10,30.001623,nwh-ngap,3
6,yesterday,2.0907999e-10,32.155228,nwh-ngap,3
7,today,9.6377e-08,23.306736,nwh-ngap,3
8,yesterday,8.053989e-14,43.49729,nwh-ngap,3
9,frequently,1.5011481e-10,32.633213,nwh-ngap,3
10,again,9.258754e-09,26.686535,nwh-ngap,3
1,yesterday,1.667319e-07,22.515966,nwh-gap,3
2,today,8.701087e-06,16.810373,nwh-gap,3
3,repeatedly,6.6192885e-11,33.814533,nwh-gap,3
4,frequently,3.0777103e-10,31.597424,nwh-gap,3
5,again,3.6145646e-08,24.721603,nwh-gap,3
6,yesterday,6.538363e-08,23.866495,nwh-gap,3
7,today,7.6354837e-07,20.320778,nwh-gap,3
8,yesterday,1.12377776e-07,23.08514,nwh-gap,3
9,frequently,1.2930411e-08,26.204657,nwh-gap,3
10,again,7.1130194e-07,20.423035,nwh-gap,3
1,yesterday,1.5512866e-08,25.94196,wh-ngap,4
2,today,1.5564568e-07,22.61523,wh-ngap,4
3,repeatedly,8.872842e-09,26.747957,wh-ngap,4
4,frequently,1.2838689e-09,29.536856,wh-ngap,4
5,again,6.683826e-08,23.834751,wh-ngap,4
6,yesterday,2.4852069e-08,25.262058,wh-ngap,4
7,them,1.4814678e-06,19.364542,wh-ngap,4
8,yesterday,1.3502898e-08,26.142155,wh-ngap,4
9,frequently,8.8590957e-10,30.07212,wh-ngap,4
10,again,7.7319626e-08,23.62459,wh-ngap,4
1,yesterday,3.0892508e-10,31.592024,wh-gap,4
2,today,3.184303e-09,28.226376,wh-gap,4
3,repeatedly,1.08656306e-10,33.09951,wh-gap,4
4,frequently,9.270566e-12,36.65048,wh-gap,4
5,again,1.2172909e-10,32.935608,wh-gap,4
6,yesterday,1.1927298e-09,29.643085,wh-gap,4
7,today,3.0797832e-08,24.952597,wh-gap,4
8,yesterday,4.697349e-10,30.987434,wh-gap,4
9,frequently,3.059633e-12,38.24978,wh-gap,4
10,again,5.507581e-09,27.435934,wh-gap,4
1,yesterday,6.110422e-11,33.929935,nwh-ngap,4
2,today,2.0694097e-08,25.526205,nwh-ngap,4
3,repeatedly,3.0211944e-11,34.94609,nwh-ngap,4
4,frequently,1.6593643e-11,35.810577,nwh-ngap,4
5,again,4.770679e-10,30.965086,nwh-ngap,4
6,yesterday,2.9865097e-10,31.640821,nwh-ngap,4
7,today,1.7953367e-07,22.409243,nwh-ngap,4
8,yesterday,2.0371194e-10,32.19275,nwh-ngap,4
9,frequently,5.2566226e-11,34.14707,nwh-ngap,4
10,again,5.3037006e-09,27.490353,nwh-ngap,4
1,yesterday,6.364267e-08,23.90543,nwh-gap,4
2,today,3.21973e-06,18.244629,nwh-gap,4
3,repeatedly,5.3641102e-11,34.11787,nwh-gap,4
4,frequently,7.3052414e-10,30.35035,nwh-gap,4
5,again,1.2312798e-08,26.275267,nwh-gap,4
6,yesterday,4.238979e-08,24.491709,nwh-gap,4
7,today,2.2955912e-06,18.732702,nwh-gap,4
8,yesterday,2.9279744e-07,21.703594,nwh-gap,4
9,frequently,7.3772743e-09,27.014265,nwh-gap,4
10,again,6.948468e-07,20.456802,nwh-gap,4
1,yesterday,1.6484457e-09,29.176247,wh-ngap,1
2,today,1.4770516e-09,29.334633,wh-ngap,1
3,repeatedly,3.8605067e-11,34.59242,wh-ngap,1
4,frequently,1.340204e-11,36.118755,wh-ngap,1
5,again,4.396448e-09,27.761015,wh-ngap,1
6,yesterday,3.8006157e-10,31.293047,wh-ngap,1
7,today,4.637791e-09,27.683914,wh-ngap,1
8,repeatedly,1.735119e-12,39.068104,wh-ngap,1
9,frequently,1.6007173e-06,19.25285,wh-ngap,1
10,again,8.31333e-15,46.773495,wh-ngap,1
1,yesterday,2.2642725e-12,38.68409,wh-gap,1
2,today,2.3930025e-11,35.282387,wh-gap,1
3,repeatedly,4.8337853e-14,44.23384,wh-gap,1
4,frequently,2.3211512e-14,45.292152,wh-gap,1
5,again,8.629349e-14,43.397743,wh-gap,1
6,yesterday,4.7340096e-12,37.620075,wh-gap,1
7,today,1.969745e-10,32.241272,wh-gap,1
8,repeatedly,2.415556e-14,45.23464,wh-gap,1
9,frequently,4.9555933e-07,20.944439,wh-gap,1
10,again,1.3797509e-15,49.364513,wh-gap,1
1,yesterday,1.6570795e-14,45.77835,nwh-ngap,1
2,today,1.0023277e-11,36.537853,nwh-ngap,1
3,repeatedly,1.259235e-13,42.852516,nwh-ngap,1
4,frequently,1.3815579e-13,42.71877,nwh-ngap,1
5,again,5.695744e-11,34.031326,nwh-ngap,1
6,yesterday,1.4827168e-13,42.61682,nwh-ngap,1
7,today,7.6646073e-10,30.281069,nwh-ngap,1
8,repeatedly,7.514039e-17,53.56319,nwh-ngap,1
9,frequently,3.0832716e-06,18.307106,nwh-ngap,1
10,again,9.927346e-17,53.16137,nwh-ngap,1
1,yesterday,1.349547e-08,26.14295,nwh-gap,1
